DateTime,NodeID,EColi
2010-01-01 00:30:01,Como_DIV,8964.492837510252
2010-01-01 00:30:01,Edinger_DIV,94433.78427961787
2010-01-01 00:30:01,J1,0.0
2010-01-01 00:30:01,J10,0.0
2010-01-01 00:30:01,J100,0.0
2010-01-01 00:30:01,J101,0.0
2010-01-01 00:30:01,J102,42452.048796344825
2010-01-01 00:30:01,J103,0.0
2010-01-01 00:30:01,J104,0.0
2010-01-01 00:30:01,J105,0.0
2010-01-01 00:30:01,J106,0.0
2010-01-01 00:30:01,J107,0.0
2010-01-01 00:30:01,J108,0.0
2010-01-01 00:30:01,J109,0.0
2010-01-01 00:30:01,J11,0.0
2010-01-01 00:30:01,J110,0.0
2010-01-01 00:30:01,J111,0.0
2010-01-01 00:30:01,J112,0.0
2010-01-01 00:30:01,J113,0.0
2010-01-01 00:30:01,J114,0.0
2010-01-01 00:30:01,J115,0.0
2010-01-01 00:30:01,J116,0.0
2010-01-01 00:30:01,J117,0.0
2010-01-01 00:30:01,J118,0.0
2010-01-01 00:30:01,J12,0.0
2010-01-01 00:30:01,J121,0.0
2010-01-01 00:30:01,J122,0.0
2010-01-01 00:30:01,J123,0.0
2010-01-01 00:30:01,J124,0.0
2010-01-01 00:30:01,J125,0.0
2010-01-01 00:30:01,J128,0.0
2010-01-01 00:30:01,J129,0.0
2010-01-01 00:30:01,J13,0.45360848309273
2010-01-01 00:30:01,J130,0.0
2010-01-01 00:30:01,J131,0.0
2010-01-01 00:30:01,J132,0.0
2010-01-01 00:30:01,J133,0.0
2010-01-01 00:30:01,J135,0.0
2010-01-01 00:30:01,J136,0.0
2010-01-01 00:30:01,J137,0.0
2010-01-01 00:30:01,J138,0.0
2010-01-01 00:30:01,J139,0.0
2010-01-01 00:30:01,J14,0.0
2010-01-01 00:30:01,J140,0.0
2010-01-01 00:30:01,J141,0.0
2010-01-01 00:30:01,J143,0.0
2010-01-01 00:30:01,J145,0.0
2010-01-01 00:30:01,J146,0.0
2010-01-01 00:30:01,J147,0.0
